,periodIndex,arrivalEvent,requestStartWaiting,requestType,requestWaitingTime,totalInQueue,requestProcessed,totalTimeInSystem,requestCancelled,nextPeriodOptimalServers,CurrentPeriodNumberOfServers,periodReward,nextPeriodReward
610,610,78767,78767,0.662980689882819,0.9197235197239568,20.690289080452477,78770,2.583193882129,4.0,40.0,39,67058.0,68115.0
611,611,80114,80114,0.6676735651696333,0.8173783332197398,18.73320518261477,80118,2.4839637430500057,1.0,39.0,40,68115.0,66216.0
612,612,77941,77941,0.6678513234369587,0.8242855278868959,18.4180341540396,77928,2.4933546223973746,4.0,39.0,39,66216.0,65830.0
613,613,77514,77514,0.66698918904972,0.745597296471056,16.59453776092061,77542,2.4123707320156926,4.0,38.0,39,65830.0,64595.0
614,614,76011,76011,0.6692583968109879,0.8111746401107621,17.663325045059267,76001,2.479900942175,2.0,37.0,38,64595.0,63353.0
615,615,74459,74459,0.6690124766650103,0.9125769731601484,19.43008904229173,74456,2.58164643963558,1.0,37.0,37,63353.0,62051.0
616,616,73141,73141,0.6656458074130789,0.6521959839339074,13.750181156943436,73154,2.3185486639787016,1.0,36.0,37,62051.0,61131.0
617,617,71949,71949,0.664887628737022,0.8145885242097165,16.8613323326245,71934,2.479163069499549,1.0,37.0,36,61131.0,62332.0
618,618,73425,73425,0.6658631256384065,0.7131466302194851,15.072563840653729,73432,2.378514977397295,0.0,38.0,37,62332.0,65134.0
619,619,76572,76572,0.6637804941754166,0.9043983502565508,19.81346967559944,76555,2.5686377336370803,7.0,40.0,38,65134.0,67754.0
620,620,79751,79751,0.6651954207470753,0.7502450206831005,17.162869431104312,79757,2.4152325974097835,1.0,39.0,40,67754.0,65914.0
621,621,77620,77620,0.6658206647771193,0.7289071864208473,16.252679721721204,77614,2.3944738987960705,0.0,35.0,39,65914.0,59707.0
622,622,70227,70227,0.6704971022541187,0.9014830094892028,18.172853745710334,70234,2.571155800762805,9.0,33.0,35,59707.0,55472.0
623,623,65363,65363,0.665162247754846,0.6821186496956914,12.922586172605296,65375,2.3472367787698203,1.0,26.0,33,55472.0,44406.0
624,624,52218,52218,0.6678539967061167,0.9372807764825828,14.196062660385309,52221,2.6060016043863903,5.0,22.0,26,44406.0,35403.0
625,625,41982,41982,0.6677623743509123,0.472426100492729,5.985017388404555,42003,2.1394609270590736,0.0,19.0,22,35403.0,30795.0
626,626,36494,36494,0.6636159368663342,0.5184118366638946,5.743163259713926,36495,2.1803503179855457,0.0,20.0,19,30795.0,31985.0
627,627,37984,37984,0.6652274641954508,0.4348436518944594,5.033461457455771,37985,2.099611261997831,0.0,21.0,20,31985.0,34275.0
628,628,40573,40573,0.6685973430606561,0.5503155865285967,6.686269193798832,40575,2.2182996095724987,0.0,24.0,21,34275.0,39485.0
629,629,46697,46697,0.6633188427522111,0.5905299445764766,8.178212733152023,46691,2.2549157765665258,2.0,31.0,24,39485.0,51195.0
630,630,60505,60505,0.6634988843897198,0.5418077480418944,9.606379638046445,60495,2.2050560442096354,0.0,35.0,31,51195.0,59513.0
631,631,70057,70057,0.6680702856245628,0.8873319911529165,17.88542187076238,70031,2.556167507305428,6.0,39.0,35,59513.0,65283.0
632,632,76978,76978,0.6670996908207539,0.6378954832333825,14.14858790823352,76983,2.30469232475055,0.0,41.0,39,65283.0,69533.0
633,633,81836,81836,0.6632899946233931,0.7659961505731084,17.953076885478275,81839,2.4293363173401272,2.0,42.0,41,69533.0,71327.0
634,634,83938,83938,0.6661702685315352,0.779291578797762,18.712144678214877,83930,2.4452018907710293,1.0,43.0,42,71327.0,73143.0
635,635,86057,86057,0.6691146565648349,0.818980198585832,20.13578209791185,86061,2.4883175740134647,6.0,42.0,43,73143.0,71386.0
636,636,83979,83979,0.6650472141844985,0.7593769700907914,18.251027042474902,83986,2.4239836478578045,0.0,42.0,42,71386.0,72121.0
637,637,84728,84728,0.6647507317533755,0.9122134233110109,22.039290435275237,84736,2.576616049119232,5.0,41.0,42,72121.0,70104.0
638,638,82441,82441,0.6681141664948266,0.8859852872618929,20.84785482951444,82419,2.5541378304526403,5.0,40.0,41,70104.0,68104.0
639,639,80113,80113,0.6662339445533184,0.8174748567326969,18.76357145531936,80119,2.4842585503935024,5.0,40.0,40,68104.0,67091.0
640,640,79102,79102,0.6677833683092715,0.6500618813117571,14.788918105736895,79094,2.31769925278552,1.0,39.0,40,67091.0,66298.0
641,641,77975,77975,0.6636614299454954,0.8125841036238286,18.157819814042963,77998,2.477552924853686,0.0,40.0,39,66298.0,68513.0
642,642,80560,80560,0.6670556107249255,0.8845417611443801,20.391571499503478,80543,2.549920744544485,10.0,42.0,40,68513.0,71376.0
643,643,83971,83971,0.6662895523454526,0.7710174810570778,18.505686487001466,83985,2.4371947216523173,3.0,43.0,42,71376.0,73438.0
644,644,86369,86369,0.6660838958422582,0.8598041107411533,21.18871354305364,86341,2.525464955550991,1.0,42.0,43,73438.0,71901.0
645,645,84531,84531,0.6689971726348913,0.9114151907258522,21.989968177355053,84525,2.5812824991843377,8.0,38.0,42,71901.0,65074.0
646,646,76468,76468,0.6667625673484333,0.8936198165781684,19.54822932468484,76480,2.5610579868681413,2.0,35.0,38,65074.0,59436.0
647,647,69939,69939,0.6701554211527188,0.8543663527385005,17.170291253806887,69951,2.5251131495170624,5.0,26.0,35,59436.0,43897.0
648,648,51684,51684,0.6655831591982044,0.7754981732795702,11.637218481541677,51706,2.440536285614578,3.0,20.0,26,43897.0,33649.0
649,649,39645,39645,0.6679026358935553,0.7740963372383146,9.046109219321478,39649,2.4399656822017923,0.0,19.0,20,33649.0,32176.0
650,650,37873,37873,0.6664378317006838,0.8700947501224593,9.706651176299738,37882,2.5373261375232765,2.0,19.0,19,32176.0,30564.0
651,651,36263,36263,0.667043543005267,0.4624513849149979,5.100515677136476,36264,2.128451656230701,0.0,20.0,19,30564.0,33693.0
652,652,39711,39711,0.6711994157790033,0.8113986640996211,9.44768452066178,39699,2.482671222217471,2.0,24.0,20,33693.0,39303.0
653,653,46504,46504,0.6652761052812661,0.5635803133237027,7.774879580251161,46503,2.228776500956941,0.0,31.0,24,39303.0,50918.0
654,654,60218,60218,0.6648178285562456,0.5276278475249264,9.31430801421502,60218,2.192236431572418,0.0,36.0,31,50918.0,60006.0
655,655,70831,70831,0.6657678135279751,0.6090090039322288,12.497183436630854,70806,2.275448616913264,0.0,39.0,36,60006.0,65363.0
656,656,77047,77047,0.6649188157877659,0.6290908165371467,13.982828663023868,77063,2.2934402978064066,0.0,41.0,39,65363.0,69476.0
657,657,81798,81798,0.6668744957089415,0.7745078243653752,18.146886231937213,81785,2.4413779826203763,3.0,42.0,41,69476.0,70887.0
658,658,83481,83481,0.6702842562978403,0.7186629337418061,17.19029479761862,83493,2.388762777846751,2.0,43.0,42,70887.0,73254.0
659,659,86196,86196,0.667003109193002,0.8126983894894684,19.998108960972665,86166,2.479209519399409,4.0,43.0,43,73254.0,72659.0
660,660,85561,85561,0.6648940521966784,0.7032635192262184,17.24944776241512,85562,2.3681369694376064,1.0,41.0,43,72659.0,69665.0
661,661,81947,81947,0.6633921925146741,0.7481465319215511,17.555078282304418,81965,2.41159345391434,0.0,41.0,41,69665.0,69850.0
662,662,82160,82160,0.6667599805258033,0.7952902868892843,18.71235394352483,82156,2.46142253448094,2.0,40.0,41,69850.0,67828.0
663,663,79828,79828,0.6663701959212307,0.7554885308862823,17.29171468657614,79834,2.422240071731563,2.0,40.0,40,67828.0,67901.0
664,664,79942,79942,0.6662330189387305,0.7971190487266853,18.264429211178104,79922,2.4633523396492727,7.0,39.0,40,67901.0,66844.0
665,665,78536,78536,0.6633391056330855,0.862344277627007,19.353455740042783,78556,2.5251644668980355,4.0,40.0,39,66844.0,67459.0
666,666,79461,79461,0.6655843747247078,0.7070554959096549,16.150879047583093,79465,2.372858833455797,2.0,42.0,40,67459.0,71289.0
667,667,83900,83900,0.6670202622169249,0.7838469649889807,18.80622169249106,83895,2.4509899923983705,2.0,43.0,42,71289.0,74103.0
668,668,87054,87054,0.6679991729271487,0.9963799675689952,24.67624692719461,87030,2.6631402880112724,9.0,43.0,43,74103.0,72131.0
669,669,85021,85021,0.6667176344667788,0.6633359287270155,16.20126792204279,85034,2.3310669597952747,1.0,38.0,43,72131.0,63733.0
670,670,75111,75111,0.6667598620708018,0.6715243021682363,14.548534835110702,75133,2.338252743562633,0.0,36.0,38,63733.0,60170.0
671,671,70970,70970,0.6684655488234466,0.6446277506027138,13.2246301254051,70970,2.313470279511363,0.0,0.0,36,60170.0,
